origins,destinations,durations,departure_times
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 0 mins,1610130600
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 56 mins,1610130600
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 41 mins,1610130600
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 18 mins,1610130600
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 33 mins,1610130600
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 7 mins,1610130600
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",47 mins,1610130600
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1610130600
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",54 mins,1610130600
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",35 mins,1610130600
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",49 mins,1610130600
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 2 mins,1610130600
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 27 mins,1610130600
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 21 mins,1610130600
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 4 mins,1610130600
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1610132400
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 49 mins,1610132400
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 49 mins,1610132400
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 20 mins,1610132400
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 33 mins,1610132400
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 46 mins,1610132400
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 38 mins,1610132400
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 27 mins,1610132400
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 9 mins,1610132400
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 19 mins,1610132400
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1610132400
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 7 mins,1610132400
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 47 mins,1610132400
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 22 mins,1610132400
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 39 mins,1610132400
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 6 mins,1610132400
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1610132400
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1610132400
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",54 mins,1610132400
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",25 mins,1610132400
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",46 mins,1610132400
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 3 mins,1610132400
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 29 mins,1610132400
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 24 mins,1610132400
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 3 mins,1610132400
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1610134200
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 5 mins,1610134200
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 38 mins,1610134200
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 28 mins,1610134200
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1610134200
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 50 mins,1610134200
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 37 mins,1610134200
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 26 mins,1610134200
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 3 mins,1610134200
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 14 mins,1610134200
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1610134200
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1610134200
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 46 mins,1610134200
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 17 mins,1610134200
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 36 mins,1610134200
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 6 mins,1610134200
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1610134200
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1610134200
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",54 mins,1610134200
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",36 mins,1610134200
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",45 mins,1610134200
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 1 min,1610134200
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1610134200
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 22 mins,1610134200
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 4 mins,1610134200
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1610136000
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 6 mins,1610136000
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 41 mins,1610136000
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 25 mins,1610136000
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 28 mins,1610136000
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 49 mins,1610136000
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 36 mins,1610136000
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 25 mins,1610136000
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 7 mins,1610136000
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 21 mins,1610136000
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1610136000
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1610136000
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 48 mins,1610136000
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 14 mins,1610136000
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 30 mins,1610136000
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1610136000
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1610136000
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1610136000
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",55 mins,1610136000
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",26 mins,1610136000
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",45 mins,1610136000
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 2 mins,1610136000
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 21 mins,1610136000
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 20 mins,1610136000
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 2 mins,1610136000
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 6 mins,1610137800
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 1 min,1610137800
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1610137800
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 24 mins,1610137800
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1610137800
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 51 mins,1610137800
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1610137800
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 32 mins,1610137800
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 7 mins,1610137800
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 19 mins,1610137800
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 3 mins,1610137800
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 3 mins,1610137800
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1610137800
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 15 mins,1610137800
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 38 mins,1610137800
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 13 mins,1610137800
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",49 mins,1610137800
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1610137800
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",57 mins,1610137800
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",36 mins,1610137800
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",48 mins,1610137800
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1610137800
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 20 mins,1610137800
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 24 mins,1610137800
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",59 mins,1610137800
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1610139600
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 49 mins,1610139600
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 36 mins,1610139600
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 28 mins,1610139600
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1610139600
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 50 mins,1610139600
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1610139600
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 32 mins,1610139600
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 6 mins,1610139600
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1610139600
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 58 mins,1610139600
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 1 min,1610139600
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 31 mins,1610139600
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 4 mins,1610139600
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1610139600
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1610139600
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1610139600
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1610139600
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",54 mins,1610139600
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",27 mins,1610139600
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",48 mins,1610139600
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1610139600
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 20 mins,1610139600
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 19 mins,1610139600
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",58 mins,1610139600
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1610141400
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1610141400
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 37 mins,1610141400
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 23 mins,1610141400
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1610141400
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 49 mins,1610141400
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1610141400
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 34 mins,1610141400
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 12 mins,1610141400
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1610141400
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 3 mins,1610141400
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1610141400
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 49 mins,1610141400
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 18 mins,1610141400
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 27 mins,1610141400
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 12 mins,1610141400
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1610141400
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1610141400
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",56 mins,1610141400
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",36 mins,1610141400
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",44 mins,1610141400
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1610141400
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 20 mins,1610141400
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 21 mins,1610141400
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 0 mins,1610141400
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 0 mins,1610143200
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 48 mins,1610143200
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 42 mins,1610143200
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 20 mins,1610143200
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1610143200
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 52 mins,1610143200
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 40 mins,1610143200
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1610143200
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 8 mins,1610143200
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 20 mins,1610143200
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1610143200
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1610143200
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 48 mins,1610143200
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1 hour 21 mins,1610143200
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 27 mins,1610143200
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 9 mins,1610143200
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",44 mins,1610143200
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",7 mins,1610143200
